FID,VolcanoNumber,VolcanoName,ExplosivityIndexMax,StartDate,StartDateYear,StartDateMonth,StartDateDay,EndDate,EndDateYear,EndDateMonth,EndDateDay,ContinuingEruption,LatitudeDecimal,LongitudeDecimal,GeoLocation,Activity_ID
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5074,261140,Marapi,1,19820310,1982,3,10,19820516,1982,5,16,FALSE,-0.38,100.474,"100.474,-0.38",15470
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5073,261140,Marapi,1,19821216,1982,12,16,19821216,1982,12,16,FALSE,-0.38,100.474,"100.474,-0.38",15471
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5072,261140,Marapi,1,19830702,1983,7,2,,,,,FALSE,-0.38,100.474,"100.474,-0.38",15472
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5071,261140,Marapi,1,19841115,1984,11,15,19841115,1984,11,15,FALSE,-0.38,100.474,"100.474,-0.38",15474
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5070,261140,Marapi,2,19870115,1987,1,15,19940812,1994,8,12,FALSE,-0.38,100.474,"100.474,-0.38",15475
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-506f,261140,Marapi,1,19660316,1966,3,16,19660616,1966,6,16,FALSE,-0.38,100.474,"100.474,-0.38",15463
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-506e,261140,Marapi,1,19670416,1967,4,16,19670716,1967,7,16,FALSE,-0.38,100.474,"100.474,-0.38",15464
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-506d,261140,Marapi,2,19700726,1970,7,26,19710820,1971,8,20,FALSE,-0.38,100.474,"100.474,-0.38",15466
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-506c,261140,Marapi,2,19730724,1973,7,24,19730724,1973,7,24,FALSE,-0.38,100.474,"100.474,-0.38",15467
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-506b,261140,Marapi,2,19750116,1975,1,16,19790911,1979,9,11,FALSE,-0.38,100.474,"100.474,-0.38",15468
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-506a,261160,Talang,1,20060910,2006,9,10,20060910,2006,9,10,FALSE,-0.979,100.681,"100.681,-0.979",15497
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5069,261160,Talang,2,20070319,2007,3,19,20070622,2007,6,22,FALSE,-0.979,100.681,"100.681,-0.979",15498
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5068,261160,Talang,2,20071127,2007,11,27,20071216,2007,12,16,FALSE,-0.979,100.681,"100.681,-0.979",15499
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5067,261160,Talang,2,19630702,1963,7,2,,,,,FALSE,-0.979,100.681,"100.681,-0.979",15489
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5066,261160,Talang,1,19671010,1967,10,10,19671010,1967,10,10,FALSE,-0.979,100.681,"100.681,-0.979",15490
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5065,261160,Talang,1,19680114,1968,1,14,19680114,1968,1,14,FALSE,-0.979,100.681,"100.681,-0.979",15491
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5064,261160,Talang,2,19680916,1968,9,16,19681016,1968,10,16,FALSE,-0.979,100.681,"100.681,-0.979",15492
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5063,261160,Talang,1,20010925,2001,9,25,20011115,2001,11,15,FALSE,-0.979,100.681,"100.681,-0.979",15494
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5062,261160,Talang,2,20050412,2005,4,12,20050718,2005,7,18,FALSE,-0.979,100.681,"100.681,-0.979",15496
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5061,261170,Kerinci,2,20160331,2016,3,31,20160609,2016,6,9,FALSE,-1.697,101.264,"101.264,-1.697",22125
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5060,261170,Kerinci,1,20161115,2016,11,15,20161121,2016,11,21,FALSE,-1.697,101.264,"101.264,-1.697",22172
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-505f,261170,Kerinci,2,20130602,2013,6,2,20130602,2013,6,2,FALSE,-1.697,101.264,"101.264,-1.697",22216
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-505e,261170,Kerinci,1,20111215,2011,12,15,20111215,2011,12,15,FALSE,-1.697,101.264,"101.264,-1.697",22217
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-505d,261170,Kerinci,1,20170813,2017,8,13,20170813,2017,8,13,FALSE,-1.697,101.264,"101.264,-1.697",22273
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-505c,261170,Kerinci,1,20180421,2018,4,21,20200414,2020,4,14,FALSE,-1.697,101.264,"101.264,-1.697",22274
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-505b,261170,Kerinci,2,19990316,1999,3,16,19990916,1999,9,16,FALSE,-1.697,101.264,"101.264,-1.697",15527
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-505a,261170,Kerinci,2,20010512,2001,5,12,20020827,2002,8,27,FALSE,-1.697,101.264,"101.264,-1.697",15528
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5059,261170,Kerinci,2,20040622,2004,6,22,20041024,2004,10,24,FALSE,-1.697,101.264,"101.264,-1.697",15529
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5058,261170,Kerinci,1,20070909,2007,9,9,20070909,2007,9,9,FALSE,-1.697,101.264,"101.264,-1.697",15531
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5057,261170,Kerinci,1,20080324,2008,3,24,,,,,FALSE,-1.697,101.264,"101.264,-1.697",15532
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5056,261170,Kerinci,1,20090401,2009,4,1,20090619,2009,6,19,FALSE,-1.697,101.264,"101.264,-1.697",15533
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5055,261170,Kerinci,2,19680203,1968,2,3,19680318,1968,3,18,FALSE,-1.697,101.264,"101.264,-1.697",15518
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5054,261170,Kerinci,2,19690702,1969,7,2,19700702,1970,7,2,FALSE,-1.697,101.264,"101.264,-1.697",15519
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5053,261170,Kerinci,2,19901231,1990,12,31,,,,,FALSE,-1.697,101.264,"101.264,-1.697",15521
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5052,261170,Kerinci,1,19960816,1996,8,16,19961016,1996,10,16,FALSE,-1.697,101.264,"101.264,-1.697",15522
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5051,261170,Kerinci,2,19980704,1998,7,4,19980704,1998,7,4,FALSE,-1.697,101.264,"101.264,-1.697",15525
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5050,261170,Kerinci,2,19981103,1998,11,3,,,,,FALSE,-1.697,101.264,"101.264,-1.697",15526
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-504f,261170,Kerinci,2,19600716,1960,7,16,,,,,FALSE,-1.697,101.264,"101.264,-1.697",15513
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-504e,261170,Kerinci,2,19630716,1963,7,16,,,,,FALSE,-1.697,101.264,"101.264,-1.697",15514
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-504d,261170,Kerinci,2,19640708,1964,7,8,19640708,1964,7,8,FALSE,-1.697,101.264,"101.264,-1.697",15515
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-504c,261170,Kerinci,2,19660609,1966,6,9,19660630,1966,6,30,FALSE,-1.697,101.264,"101.264,-1.697",15516
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-504b,261170,Kerinci,2,19671102,1967,11,2,,,,,FALSE,-1.697,101.264,"101.264,-1.697",15517
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-504a,261220,Kaba,1,20000822,2000,8,22,20000827,2000,8,27,FALSE,-3.522,102.615,"102.615,-3.522",15548
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5049,261230,Dempo,1,20171109,2017,11,9,20171109,2017,11,9,FALSE,-4.016,103.121,"103.121,-4.016",22248
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5048,261230,Dempo,1,19941016,1994,10,16,19941016,1994,10,16,FALSE,-4.016,103.121,"103.121,-4.016",15573
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5047,261230,Dempo,1,20060925,2006,9,25,20060925,2006,9,25,FALSE,-4.016,103.121,"103.121,-4.016",15574
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5046,261230,Dempo,1,20090101,2009,1,1,20090101,2009,1,1,FALSE,-4.016,103.121,"103.121,-4.016",15575
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5045,261230,Dempo,2,19640214,1964,2,14,19640214,1964,2,14,FALSE,-4.016,103.121,"103.121,-4.016",15570
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5044,261230,Dempo,2,19730124,1973,1,24,19730125,1973,1,25,FALSE,-4.016,103.121,"103.121,-4.016",15571
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5043,261230,Dempo,2,19740226,1974,2,26,19741020,1974,10,20,FALSE,-4.016,103.121,"103.121,-4.016",15572
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5042,262000,Krakatau,2,20090325,2009,3,25,20090916,2009,9,16,FALSE,-6.102,105.423,"105.423,-6.102",15633
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5041,262000,Krakatau,2,20101025,2010,10,25,20110309,2011,3,9,FALSE,-6.102,105.423,"105.423,-6.102",15634
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5040,262000,Krakatau,2,20110731,2011,7,31,20120909,2012,9,9,FALSE,-6.102,105.423,"105.423,-6.102",20787
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-503f,262000,Krakatau,1,20140331,2014,3,31,20140331,2014,3,31,FALSE,-6.102,105.423,"105.423,-6.102",20932
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-503e,262000,Krakatau,1,20170219,2017,2,19,20170219,2017,2,19,FALSE,-6.102,105.423,"105.423,-6.102",22188
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-503d,262000,Krakatau,3,20180618,2018,6,18,20200604,2020,6,4,TRUE,-6.102,105.423,"105.423,-6.102",22275
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-503c,262000,Krakatau,2,19960716,1996,7,16,19961016,1996,10,16,FALSE,-6.102,105.423,"105.423,-6.102",15619
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-503b,262000,Krakatau,2,19970316,1997,3,16,19970516,1997,5,16,FALSE,-6.102,105.423,"105.423,-6.102",15622
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-503a,262000,Krakatau,2,19990205,1999,2,5,19990816,1999,8,16,FALSE,-6.102,105.423,"105.423,-6.102",15623
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5039,262000,Krakatau,1,20000529,2000,5,29,20001030,2000,10,30,FALSE,-6.102,105.423,"105.423,-6.102",15624
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5038,262000,Krakatau,1,20010721,2001,7,21,20010917,2001,9,17,FALSE,-6.102,105.423,"105.423,-6.102",15625
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5037,262000,Krakatau,2,20071023,2007,10,23,20080830,2008,8,30,FALSE,-6.102,105.423,"105.423,-6.102",15626
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5036,262000,Krakatau,2,19790715,1979,7,15,19791116,1979,11,16,FALSE,-6.102,105.423,"105.423,-6.102",15613
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5035,262000,Krakatau,2,19800315,1980,3,15,19801216,1980,12,16,FALSE,-6.102,105.423,"105.423,-6.102",15614
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5034,262000,Krakatau,1,19810424,1981,4,24,19811020,1981,10,20,FALSE,-6.102,105.423,"105.423,-6.102",15615
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5033,262000,Krakatau,2,19880214,1988,2,14,19880416,1988,4,16,FALSE,-6.102,105.423,"105.423,-6.102",15616
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5032,262000,Krakatau,1,19921107,1992,11,7,19931016,1993,10,16,FALSE,-6.102,105.423,"105.423,-6.102",15617
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5031,262000,Krakatau,2,19940319,1994,3,19,19950616,1995,6,16,FALSE,-6.102,105.423,"105.423,-6.102",15618
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5030,262000,Krakatau,2,19591216,1959,12,16,19630702,1963,7,2,FALSE,-6.102,105.423,"105.423,-6.102",15607
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-502f,262000,Krakatau,1,19650702,1965,7,2,,,,,FALSE,-6.102,105.423,"105.423,-6.102",15608
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-502e,262000,Krakatau,2,19720610,1972,6,10,19730701,1973,7,1,FALSE,-6.102,105.423,"105.423,-6.102",15610
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-502d,262000,Krakatau,2,19750327,1975,3,27,19751026,1975,10,26,FALSE,-6.102,105.423,"105.423,-6.102",15611
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-502c,262000,Krakatau,1,19780710,1978,7,10,19781116,1978,11,16,FALSE,-6.102,105.423,"105.423,-6.102",15612
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-502b,263090,Tangkuban Parahu,1,19670716,1967,7,16,19670716,1967,7,16,FALSE,-6.77,107.6,"107.6,-6.77",15681
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-502a,263090,Tangkuban Parahu,1,19690720,1969,7,20,19691021,1969,10,21,FALSE,-6.77,107.6,"107.6,-6.77",15682
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5029,263090,Tangkuban Parahu,1,19830914,1983,9,14,,,,,FALSE,-6.77,107.6,"107.6,-6.77",15683
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5028,263090,Tangkuban Parahu,2,20130221,2013,2,21,20130306,2013,3,6,FALSE,-6.77,107.6,"107.6,-6.77",20822
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5027,263090,Tangkuban Parahu,1,20131005,2013,10,5,20131005,2013,10,5,FALSE,-6.77,107.6,"107.6,-6.77",20987
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5026,263090,Tangkuban Parahu,1,20190726,2019,7,26,20190917,2019,9,17,FALSE,-6.77,107.6,"107.6,-6.77",22325
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5025,263090,Tangkuban Parahu,1,19610716,1961,7,16,19610801,1961,8,1,FALSE,-6.77,107.6,"107.6,-6.77",15678
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5024,263090,Tangkuban Parahu,1,19650216,1965,2,16,19650316,1965,3,16,FALSE,-6.77,107.6,"107.6,-6.77",15679
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5023,263090,Tangkuban Parahu,1,19651016,1965,10,16,19651016,1965,10,16,FALSE,-6.77,107.6,"107.6,-6.77",15680
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5022,263100,Papandayan,2,20021111,2002,11,11,20021219,2002,12,19,FALSE,-7.32,107.73,"107.73,-7.32",15688
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5021,263140,Galunggung,4,19820405,1982,4,5,19830108,1983,1,8,FALSE,-7.25,108.058,"108.058,-7.25",15721
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5020,263140,Galunggung,1,19840109,1984,1,9,19840131,1984,1,31,FALSE,-7.25,108.058,"108.058,-7.25",15722
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-501f,263180,Slamet,2,19601216,1960,12,16,19610116,1961,1,16,FALSE,-7.242,109.208,"109.208,-7.242",13400
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-501e,263180,Slamet,2,19660702,1966,7,2,,,,,FALSE,-7.242,109.208,"109.208,-7.242",13401
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-501d,263180,Slamet,2,19670507,1967,5,7,19670716,1967,7,16,FALSE,-7.242,109.208,"109.208,-7.242",13402
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-501c,263180,Slamet,2,20140308,2014,3,8,20140917,2014,9,17,FALSE,-7.242,109.208,"109.208,-7.242",20933
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-501b,263180,Slamet,1,19880712,1988,7,12,19880713,1988,7,13,FALSE,-7.242,109.208,"109.208,-7.242",15762
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-501a,263180,Slamet,1,19990501,1999,5,1,19990916,1999,9,16,FALSE,-7.242,109.208,"109.208,-7.242",15763
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5019,263180,Slamet,1,20090421,2009,4,21,20090622,2009,6,22,FALSE,-7.242,109.208,"109.208,-7.242",15765
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5018,263180,Slamet,2,19690623,1969,6,23,19690816,1969,8,16,FALSE,-7.242,109.208,"109.208,-7.242",13403
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5017,263180,Slamet,1,19730816,1973,8,16,,,,,FALSE,-7.242,109.208,"109.208,-7.242",13404
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5016,263200,Dieng Volcanic Complex,1,20170430,2017,4,30,20170702,2017,7,2,FALSE,-7.2,109.879,"109.879,-7.2",22227
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5015,263200,Dieng Volcanic Complex,1,20180401,2018,4,1,20180401,2018,4,1,FALSE,-7.2,109.879,"109.879,-7.2",22263
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5014,263200,Dieng Volcanic Complex,1,19860806,1986,8,6,19860806,1986,8,6,FALSE,-7.2,109.879,"109.879,-7.2",15788
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5013,263200,Dieng Volcanic Complex,1,19930123,1993,1,23,19930123,1993,1,23,FALSE,-7.2,109.879,"109.879,-7.2",15789
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5012,263200,Dieng Volcanic Complex,1,19961231,1996,12,31,19961231,1996,12,31,FALSE,-7.2,109.879,"109.879,-7.2",15790
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5011,263200,Dieng Volcanic Complex,1,20030716,2003,7,16,20030716,2003,7,16,FALSE,-7.2,109.879,"109.879,-7.2",15791
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5010,263200,Dieng Volcanic Complex,1,20090115,2009,1,15,20090115,2009,1,15,FALSE,-7.2,109.879,"109.879,-7.2",15792
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-500f,263200,Dieng Volcanic Complex,1,20090927,2009,9,27,20090927,2009,9,27,FALSE,-7.2,109.879,"109.879,-7.2",15793
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-500e,263200,Dieng Volcanic Complex,1,19641213,1964,12,13,19641213,1964,12,13,FALSE,-7.2,109.879,"109.879,-7.2",15785
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-500d,263200,Dieng Volcanic Complex,1,19790220,1979,2,20,19790220,1979,2,20,FALSE,-7.2,109.879,"109.879,-7.2",15786
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-500c,263200,Dieng Volcanic Complex,1,19810702,1981,7,2,,,,,FALSE,-7.2,109.879,"109.879,-7.2",15787
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-500b,263210,Sundoro,2,19711029,1971,10,29,19711109,1971,11,9,FALSE,-7.3,109.992,"109.992,-7.3",15804
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-500a,263250,Merapi,3,20180511,2018,5,11,20200604,2020,6,4,TRUE,-7.54,110.446,"110.446,-7.54",22264
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5009,263250,Merapi,2,19861010,1986,10,10,19900816,1990,8,16,FALSE,-7.54,110.446,"110.446,-7.54",15917
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5008,263250,Merapi,2,19920120,1992,1,20,20021019,2002,10,19,FALSE,-7.54,110.446,"110.446,-7.54",15922
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5007,263250,Merapi,1,20060316,2006,3,16,20070809,2007,8,9,FALSE,-7.54,110.446,"110.446,-7.54",15923
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5006,263250,Merapi,4,20101026,2010,10,26,20120715,2012,7,15,FALSE,-7.54,110.446,"110.446,-7.54",15925
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5005,263250,Merapi,2,20131118,2013,11,18,20131118,2013,11,18,FALSE,-7.54,110.446,"110.446,-7.54",20842
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5004,263250,Merapi,3,20140309,2014,3,9,20140420,2014,4,20,FALSE,-7.54,110.446,"110.446,-7.54",20892
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5003,263250,Merapi,3,19610411,1961,4,11,19611128,1961,11,28,FALSE,-7.54,110.446,"110.446,-7.54",15913
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5002,263250,Merapi,2,19670112,1967,1,12,19700702,1970,7,2,FALSE,-7.54,110.446,"110.446,-7.54",15914
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5001,263250,Merapi,2,19721006,1972,10,6,19850316,1985,3,16,FALSE,-7.54,110.446,"110.446,-7.54",15916
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5000,263280,Kelut,4,19660426,1966,4,26,19660427,1966,4,27,FALSE,-7.93,112.308,"112.308,-7.93",15956
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4fff,263280,Kelut,4,19900210,1990,2,10,19900313,1990,3,13,FALSE,-7.93,112.308,"112.308,-7.93",15957
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ffe,263280,Kelut,2,20071016,2007,10,16,20080416,2008,4,16,FALSE,-7.93,112.308,"112.308,-7.93",15958
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ffd,263280,Kelut,4,20140213,2014,2,13,20140215,2014,2,15,FALSE,-7.93,112.308,"112.308,-7.93",20934
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ffc,263280,Kelut,1,19670218,1967,2,18,19670218,1967,2,18,FALSE,-7.93,112.308,"112.308,-7.93",15423
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ffb,263280,Kelut,1,19671211,1967,12,11,19671211,1967,12,11,FALSE,-7.93,112.308,"112.308,-7.93",15424
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ffa,263300,Semeru,1,20130604,2013,6,4,20131129,2013,11,29,FALSE,-8.108,112.922,"112.922,-8.108",22220
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ff9,263300,Semeru,3,20140401,2014,4,1,20200604,2020,6,4,TRUE,-8.108,112.922,"112.922,-8.108",22221
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ff8,263300,Semeru,2,19500723,1950,7,23,19641216,1964,12,16,FALSE,-8.108,112.922,"112.922,-8.108",16006
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ff7,263300,Semeru,3,19670831,1967,8,31,20090315,2009,3,15,FALSE,-8.108,112.922,"112.922,-8.108",16007
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ff6,263300,Semeru,2,20100105,2010,1,5,20101129,2010,11,29,FALSE,-8.108,112.922,"112.922,-8.108",22218
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ff5,263300,Semeru,2,20110513,2011,5,13,20120720,2012,7,20,FALSE,-8.108,112.922,"112.922,-8.108",22219
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ff4,263310,Tengger Caldera,2,20040608,2004,6,8,20040624,2004,6,24,FALSE,-7.942,112.95,"112.95,-7.942",16063
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ff3,263310,Tengger Caldera,3,20101126,2010,11,26,20120613,2012,6,13,FALSE,-7.942,112.95,"112.95,-7.942",16064
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ff2,263310,Tengger Caldera,2,20151112,2015,11,12,20161112,2016,11,12,FALSE,-7.942,112.95,"112.95,-7.942",22103
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ff1,263310,Tengger Caldera,2,20190218,2019,2,18,20190728,2019,7,28,FALSE,-7.942,112.95,"112.95,-7.942",22306
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ff0,263310,Tengger Caldera,2,19800605,1980,6,5,19800920,1980,9,20,FALSE,-7.942,112.95,"112.95,-7.942",16056
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4fef,263310,Tengger Caldera,1,19831221,1983,12,21,19831221,1983,12,21,FALSE,-7.942,112.95,"112.95,-7.942",16058
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4fee,263310,Tengger Caldera,1,19840512,1984,5,12,19840531,1984,5,31,FALSE,-7.942,112.95,"112.95,-7.942",16059
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4fed,263310,Tengger Caldera,1,19950303,1995,3,3,19950526,1995,5,26,FALSE,-7.942,112.95,"112.95,-7.942",16060
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4fec,263310,Tengger Caldera,1,19950909,1995,9,9,19951216,1995,12,16,FALSE,-7.942,112.95,"112.95,-7.942",16061
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4feb,263310,Tengger Caldera,2,20001129,2000,11,29,20010115,2001,1,15,FALSE,-7.942,112.95,"112.95,-7.942",16062
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4fea,263310,Tengger Caldera,2,19720126,1972,1,26,19720316,1972,3,16,FALSE,-7.942,112.95,"112.95,-7.942",16055
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4fe9,263340,Raung,3,20150201,2015,2,1,20150822,2015,8,22,FALSE,-8.119,114.056,"114.056,-8.119",21070
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4fe8,263340,Raung,2,19970416,1997,4,16,,,,,FALSE,-8.119,114.056,"114.056,-8.119",16155
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4fe7,263340,Raung,2,19990730,1999,7,30,,,,,FALSE,-8.119,114.056,"114.056,-8.119",16156
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4fe6,263340,Raung,2,20000709,2000,7,9,20000709,2000,7,9,FALSE,-8.119,114.056,"114.056,-8.119",16161
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4fe5,263340,Raung,2,20020616,2002,6,16,20020825,2002,8,25,FALSE,-8.119,114.056,"114.056,-8.119",16162
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4fe4,263340,Raung,2,20070726,2007,7,26,20070826,2007,8,26,FALSE,-8.119,114.056,"114.056,-8.119",16165
